unit,cycle,actual_rul,pred_rul,lower_ci,upper_ci,violation_magnitude,outside_ci
98,121,35,62.17092157527945,35.13875,95.928152173913,27.17092157527945,True
19,35,123,150.13543142825893,129.0964916839917,166.95284675953965,27.135431428258926,True
83,236,57,84.08846769818079,59.61742424242424,108.80105026256564,27.088467698180793,True
19,34,124,151.03195244539518,126.93315789473684,170.79060988210983,27.031952445395177,True
19,40,118,145.0160621289613,122.7037370838117,163.6684423326644,27.016062128961295,True
27,65,91,117.99457070237646,92.6140625,136.6139612807148,26.994570702376464,True
28,105,60,86.97590102512446,64.876875,112.36521739130433,26.975901025124458,True
98,137,19,45.92413629106505,24.505075187969926,85.0549019607843,26.924136291065047,True
19,29,129,155.92359488918547,129.49564102564102,177.51736896790575,26.923594889185466,True
77,106,48,74.92256798674775,51.573368298368294,111.73639285714279,26.92256798674775,True
25,129,101,74.09959481416693,60.11759687034277,93.36579638752052,26.900405185833066,True
36,90,68,94.89644607553895,72.13806818181818,107.29992610738724,26.896446075538947,True
28,102,63,89.87844409349137,64.16855036855037,122.18279585798815,26.878444093491368,True
19,13,145,171.84619642600694,145.57916666666665,190.77062531048188,26.84619642600694,True
29,128,35,61.843013182305114,39.27216981132076,90.55013586956521,26.843013182305114,True
36,18,140,166.83842051395516,145.1452205882353,192.19003759398495,26.838420513955157,True
30,130,64,90.83261579430176,64.02954009433962,115.90392857142857,26.83261579430176,True
74,115,51,77.82393760960151,52.82351190476191,114.98757878151258,26.823937609601515,True
16,102,107,80.18010740705323,42.15,103.92931034482756,26.819892592946772,True
28,119,46,72.81689195201997,50.509506651884706,89.67760416666667,26.816891952019972,True
33,161,39,65.78533733839659,48.74670454545455,81.87218306572068,26.785337338396587,True
19,28,130,156.77844482014135,134.0176470588235,179.75295717795714,26.778444820141345,True
77,120,34,60.69073169594393,36.56162280701755,112.69499999999982,26.69073169594393,True
29,126,37,63.68100697442051,39.156339760638296,88.13510144927531,26.681006974420512,True
78,179,52,78.6559374094635,53.026944444444446,106.20374999999997,26.655937409463505,True
54,109,148,121.34681565320047,105.16911172983653,144.83,26.653184346799534,True
25,127,103,76.37075416423117,56.917028985507244,97.88497807017542,26.629245835768828,True
19,65,93,119.5922435170709,94.56287878787879,139.40655156415693,26.592243517070898,True
20,138,96,69.42323678330199,42.99388888888889,90.06817073170728,26.576763216698012,True
77,112,42,68.54618203141167,42.7375,97.52644942519225,26.546182031411675,True
54,175,82,55.4969562688953,36.59413875598086,80.78226537216817,26.503043731104697,True
30,165,29,55.483994510324735,31.564285714285713,78.43315233026468,26.483994510324735,True
36,89,69,95.46844314857596,75.09895833333333,106.5605997370513,26.468443148575957,True
78,186,45,71.45914109895085,51.42190418540298,93.95893055555555,26.45914109895085,True
19,71,87,113.41938376793216,87.08833333333332,137.38072115384614,26.41938376793216,True
75,2,227,200.59013819293932,182.84741252168882,221.81,26.40986180706068,True
19,36,122,148.3922977019586,127.910625,166.76487473156763,26.392297701958597,True
36,88,70,96.37940055429553,73.365,108.26041335453098,26.37940055429553,True
20,135,99,72.66086703069872,52.280921052631584,92.74159999999999,26.339132969301275,True
25,128,102,75.6956402841412,59.36008182349503,93.36579638752052,26.304359715858794,True
8,7,143,169.2961668351313,143.72609797297298,200.10657492354738,26.296166835131288,True
11,1,239,212.70662730783195,185.32478354978355,237.40749999999994,26.29337269216805,True
75,109,120,93.71517486325548,68.84381475181692,119.53156236418947,26.284825136744516,True
28,112,53,79.24147157689002,56.71587837837838,98.08877840909086,26.24147157689002,True
8,59,91,117.22699088492416,91.5625,134.20052668908266,26.226990884924163,True
19,55,103,129.20697069966582,103.50454009433963,152.41009364250223,26.206970699665817,True
98,120,36,62.14319679810323,37.620357142857145,91.57716383642348,26.143196798103233,True
89,169,48,74.14192690756293,51.694761029411765,109.24301470588236,26.141926907562933,True
16,78,131,104.87431663312172,83.22836021505377,129.56722636815917,26.125683366878278,True
19,8,150,176.11720289082947,155.0575743200506,193.48837606837608,26.117202890829475,True
19,38,120,146.11558808337273,125.8575,166.2934128355036,26.115588083372728,True
83,225,68,94.05678517791308,68.40042864679505,133.94112903225803,26.056785177913085,True
49,105,110,83.95043216077823,44.680952380952384,109.92998876123875,26.049567839221766,True
28,115,50,76.03965999514065,51.832,93.70482494123469,26.039659995140653,True
99,149,36,62.016826839498655,36.2375,96.64519230769228,26.016826839498655,True
28,130,35,61.009837084481234,41.55351071692535,83.1646505376344,26.009837084481234,True
33,173,27,52.991747392744166,32.09522727272727,74.192168972332,25.991747392744166,True
43,180,27,52.986201540124284,33.05153846153846,74.51942471590908,25.986201540124284,True
46,2,254,228.0188612468447,194.4053418803419,252.31071428571428,25.981138753155307,True
19,25,133,158.97819831582845,139.04270567194686,181.12733086860445,25.97819831582845,True
19,37,121,146.90920038007363,123.21092307692308,166.76487473156763,25.909200380073628,True
27,66,90,115.84498611965425,92.15267857142857,132.03960386905396,25.84498611965425,True
19,11,147,172.83764447142326,150.28544642857142,187.5758539313581,25.83764447142326,True
36,75,83,108.81126097033166,83.67626373626373,137.51182291666663,25.81126097033166,True
20,136,98,72.23379683711231,56.060679611650485,93.3422619047619,25.76620316288769,True
29,91,72,97.76012572160805,72.29886363636363,113.9407358490566,25.76012572160805,True
28,118,47,72.7037937997717,50.76146616541354,88.63712309196178,25.703793799771702,True
54,110,147,121.3507621514504,105.98267901822948,144.20860869565217,25.649237848549603,True
74,110,56,81.64317819767454,57.59415760869565,116.1281777210884,25.643178197674544,True
84,193,74,48.36659720354156,31.45379213483146,73.28590909090909,25.63340279645844,True
54,121,136,110.37609293588251,87.71236295681064,130.50824496288436,25.62390706411749,True
84,208,59,33.39347862436528,17.412037037037035,58.26249999999999,25.60652137563472,True
79,152,47,72.60633044466914,50.206396226415094,94.51114583333333,25.60633044466914,True
75,3,226,200.4162209020034,182.60673778775967,221.86431034482757,25.583779097996597,True
31,58,176,150.4206121240281,128.69926559356136,175.1744318181818,25.57938787597189,True
57,109,28,53.576297533701606,28.87111111111111,96.15906593406591,25.576297533701606,True
36,70,88,113.5242717852074,94.88428111587983,131.57446606948966,25.524271785207404,True
74,142,24,49.50079393279031,30.892767558528426,73.81345613358316,25.50079393279031,True
36,86,72,97.49741465416714,75.91193181818181,110.6882037815126,25.497414654167144,True
19,24,134,159.48271095019507,136.17013888888889,182.81332175925925,25.48271095019507,True
66,135,67,41.53272812843619,26.872608695652175,60.879688693659276,25.46727187156381,True
54,113,144,118.5479987908432,102.04424470457079,137.8624331550802,25.452001209156805,True
29,113,50,75.3838871605502,51.4625,120.02499999999992,25.383887160550202,True
36,82,76,101.37724054708058,82.3125,131.4445885509839,25.377240547080575,True
27,108,48,73.33135720485522,48.598745819398,94.53273719660898,25.331357204855223,True
74,147,19,44.326596437457695,27.42528260869565,68.65928089466448,25.326596437457695,True
75,4,225,199.6946592315167,181.9913668138337,222.59004702194355,25.30534076848329,True
13,47,116,141.26919106608506,119.0425,176.6073674242424,25.269191066085057,True
11,5,235,209.7444300215661,184.798125,230.62888888888884,25.255569978433897,True
74,145,21,46.23987857512678,27.84837623996221,82.63839285714278,25.23987857512678,True
33,177,23,48.21818910255678,28.76875,80.86805555555556,25.218189102556778,True
36,67,91,116.2126916541896,93.8125,138.23396739130425,25.212691654189598,True
54,118,139,113.81363728447042,90.9259463028169,128.75404790782292,25.186362715529583,True
29,103,60,85.18221415673464,60.17102272727273,109.00071301247772,25.182214156734645,True
36,84,74,99.12707911601368,85.09318181818182,114.03303571428566,25.127079116013675,True
19,59,99,124.09833940836586,100.33888888888889,143.79759136212618,25.09833940836586,True
58,125,22,47.07467476816697,26.517344961240312,73.08692853918816,25.07467476816697,True
19,26,132,157.0525324878024,136.64166666666668,176.84123329721922,25.05253248780241,True
36,68,90,115.04918534632068,94.8577205882353,129.45374593892137,25.049185346320684,True
16,80,129,103.96755540785018,86.94886363636364,128.09408783783783,25.032444592149815,True
83,224,69,93.98003572735995,69.532,127.52787943558192,24.980035727359947,True
86,177,101,76.04091006591412,57.86218564356436,98.90922854534386,24.95908993408588,True
30,135,59,83.85029853168862,61.93561320754717,113.19611758474572,24.850298531688622,True
94,175,83,58.15396282913976,30.665,82.15257364734815,24.846037170860242,True
20,143,91,66.1542472778571,49.50071428571429,89.72627118644067,24.845752722142905,True
3,116,63,87.8013718572671,65.57742077464789,148.53257222739978,24.8013718572671,True
30,147,47,71.75012314672684,50.32794666374012,106.87499999999997,24.750123146726835,True
98,131,25,49.74216580942556,28.42727272727273,80.55899621212112,24.742165809425558,True
57,117,20,44.691844278001575,28.62728194726166,73.34924242424242,24.691844278001575,True
33,137,63,87.68080397981687,68.27325949367088,112.91148875785296,24.680803979816872,True
36,69,89,113.66219439033016,95.99264705882354,128.50762867647057,24.662194390330157,True
28,107,58,82.63597424201403,59.18560606060606,103.08137718023255,24.63597424201403,True
46,126,130,105.37107739564998,81.60558207576224,128.03442063874178,24.628922604350024,True
19,14,144,168.5435513279184,144.95896739130436,187.4697926653883,24.543551327918408,True
75,5,224,199.51253556624212,182.60673778775967,219.126871657754,24.48746443375788,True
16,142,67,42.57450223050676,25.898855377906976,63.52499999999998,24.42549776949324,True
98,119,37,61.4222520069695,37.3421875,93.8376108108108,24.4222520069695,True
15,174,33,57.358030894194826,33.98125,91.76640625,24.358030894194826,True
36,72,86,110.29689585222567,86.04869565217392,132.60053834322125,24.296895852225674,True
19,7,151,175.28149177803968,153.03950892857142,191.77623762376237,24.28149177803968,True
16,8,201,176.75491073140003,153.29821644042232,198.52692307692305,24.24508926859997,True
33,171,29,53.23022111169104,32.563620689655174,73.4794135673284,24.230221111691037,True
69,294,68,43.79405980729654,23.454677754677757,66.71499999999999,24.20594019270346,True
75,26,203,178.82773073871488,159.38140243902438,199.00511069737007,24.172269261285123,True
83,229,64,88.17057596066526,65.95234747079762,115.35204689984097,24.17057596066526,True
36,73,85,109.15505458321665,88.68053571428571,130.10847826086953,24.155054583216653,True
45,110,48,72.13810359057787,48.213088235294116,93.17546514575412,24.13810359057787,True
36,66,92,116.13401952046407,95.85892857142858,132.3291503267974,24.134019520464065,True
33,166,34,58.13028181384048,35.38207317073171,81.36587656529517,24.130281813840483,True
36,65,93,117.11968058862973,93.59375,138.15504778972522,24.119680588629734,True
90,135,19,43.0494365184567,23.57421875,71.49104166666665,24.0494365184567,True
16,96,113,88.99505322500923,59.11470588235294,110.7966574726734,24.00494677499077,True
33,146,54,77.94104309353044,56.67054424915202,101.69353107829669,23.94104309353044,True
59,200,31,54.91845263368684,31.83028606965174,80.32975460122697,23.91845263368684,True
20,140,94,70.11342014543641,54.198420560144555,92.15477011494248,23.886579854563593,True
29,94,69,92.87364344461945,71.4125,106.64288436283476,23.873643444619447,True
44,141,51,74.82618035019789,52.14154135338346,96.46043478260869,23.826180350197887,True
27,17,139,162.81615074775016,140.118458781362,187.02287735849052,23.816150747750157,True
69,267,95,71.22457989354625,50.68303345959596,92.47350613154958,23.77542010645375,True
36,17,141,164.73167491275333,142.19125,189.9620039682539,23.731674912753334,True
76,124,86,62.31568522927977,40.287167689161556,85.8549870466321,23.684314770720228,True
27,63,93,116.66477403404014,93.00111607142857,136.24682539682536,23.664774034040136,True
30,151,43,66.64702801136809,49.55025101763908,82.99551902317006,23.647028011368093,True
62,128,52,28.385188951872866,18.068347826086956,40.82442307692307,23.614811048127134,True
16,151,58,34.40008829865459,22.607621082621083,54.73645833333331,23.599911701345412,True
75,24,205,181.40193509092907,161.20247706422018,201.43875,23.598064909070928,True
46,114,142,118.4202503897848,100.3241239048811,138.32288770053466,23.579749610215202,True
41,3,213,189.42651396148614,161.98857485941892,209.1,23.573486038513863,True
75,6,223,199.43989049982258,182.60673778775967,218.1510019347706,23.56010950017742,True
33,127,73,96.55644684577842,74.77514632107024,117.47143518518519,23.556446845778424,True
13,68,95,118.4319367982924,99.40059583995378,133.6254393372743,23.431936798292398,True
36,48,110,133.42279882465493,112.41228501228501,149.05253611971105,23.422798824654933,True
15,184,23,46.41932967898576,29.365902293120637,85.26249999999999,23.41932967898576,True
44,165,27,50.407345401390444,30.259986772486773,75.31381464769177,23.407345401390444,True
41,2,214,190.60202026494773,163.9419090909091,210.2739583333333,23.397979735052274,True
54,117,140,116.6067163922159,99.19187758264464,135.3230714285714,23.3932836077841,True
33,168,32,55.39300326609956,32.17539592760181,83.39837142857142,23.393003266099562,True
15,176,31,54.37082473483563,32.98189655172414,81.80581116183879,23.37082473483563,True
36,63,95,118.35694305317764,98.46729166666667,135.81268398268398,23.356943053177645,True
25,135,95,71.6607699338989,54.586711876832844,94.03749999999995,23.339230066101095,True
27,20,136,159.32251270337247,136.28484848484848,178.31694525904203,23.322512703372468,True
28,154,11,34.31734636147139,20.800006116956204,63.57833333333332,23.317346361471387,True
30,133,61,84.30216830691678,62.86875,113.26740654205607,23.302168306916784,True
65,131,22,45.26733040593725,24.730238095238093,73.96524999999998,23.26733040593725,True
36,85,73,96.25218532913547,74.78611111111111,108.26041335453098,23.25218532913547,True
77,105,49,72.24136954714531,49.4354347826087,99.30937499999999,23.24136954714531,True
30,166,28,51.22607185561222,29.447916666666668,89.38236350574712,23.22607185561222,True
28,144,21,44.19520294855365,25.607750582750583,69.93311781609192,23.19520294855365,True
74,144,22,45.14043469550513,31.455844954881048,69.51308231569416,23.140434695505128,True
29,134,29,52.12422193632381,32.92840909090909,72.64700418628989,23.124221936323814,True
36,21,137,160.1108913256904,137.39179487179487,177.56266856544988,23.110891325690403,True
59,209,22,45.09600997249687,24.647727272727273,75.0861620234604,23.096009972496873,True
16,9,200,176.94295191183375,162.39724884335757,194.67704326923072,23.057048088166255,True
16,136,73,49.94408810092486,34.31510256410257,70.61795550847458,23.05591189907514,True
83,239,54,77.0409493917939,55.29166666666667,103.23527173913043,23.0409493917939,True
10,154,68,91.03630535569047,69.96375,118.18249999999996,23.036305355690473,True
46,171,85,108.01165816131683,85.49317741935484,133.37206779661017,23.01165816131683,True
13,88,75,98.00616645287111,76.19886363636364,122.22916666666666,23.006166452871113,True
76,161,49,71.99964222510347,52.00549019607843,93.58935897435893,22.99964222510347,True
16,34,175,152.0034515080963,131.02166666666668,172.60687562354505,22.996548491903695,True
33,154,46,68.9935811022336,50.54881806669481,89.28410626535623,22.993581102233605,True
44,164,28,50.984096585982535,31.45673076923077,69.093918270154,22.984096585982535,True
36,79,79,101.97989834215875,86.12068181818182,118.35378909382518,22.979898342158748,True
59,190,41,63.974594579168816,42.27354651162791,93.96861888111887,22.974594579168816,True
19,5,153,175.96583407488015,153.20357142857142,192.04629629629628,22.96583407488015,True
29,99,64,86.95067545161001,70.55792558724106,102.78437934339803,22.95067545161001,True
36,19,139,161.82513864557242,140.24403409090908,178.22375531011045,22.825138645572423,True
13,90,73,95.7757759520533,76.13733333333333,111.15676823987874,22.775775952053294,True
93,144,11,33.73747745337543,16.745833333333334,53.329687499999984,22.737477453375433,True
46,120,136,113.27164455607337,92.81380622444344,131.57273504273505,22.72835544392663,True
83,244,49,71.72315932641388,49.27255374351371,98.95449172576829,22.723159326413878,True
75,28,201,178.28207039872186,158.77890559732666,199.31971509971507,22.717929601278144,True
36,64,94,116.71679435308936,96.50829411764707,130.82331390259432,22.716794353089355,True
30,129,65,87.7027385636248,65.97759740259741,117.26203333333325,22.702738563624806,True
36,15,143,165.68592966856838,143.90857142857143,182.98150778850373,22.685929668568377,True
13,69,94,116.676791574903,98.21092785626115,131.83441176470586,22.676791574903007,True
13,70,93,115.66807403959996,98.07925127694033,129.74405748663102,22.668074039599958,True
36,13,145,167.63477120396644,148.21531967213116,183.67937499999996,22.634771203966437,True
13,96,67,89.6150651799906,68.74590371621622,114.29292024539878,22.615065179990594,True
75,27,202,179.3967991921197,160.53417431192662,199.31971509971507,22.603200807880313,True
13,67,96,118.58401820649657,100.5484219269103,132.71576308182406,22.584018206496566,True
75,7,222,199.43563983878818,181.63950770077008,219.38377525252525,22.564360161211823,True
42,161,35,57.537049994629854,36.925,75.07535589315599,22.537049994629854,True
98,135,21,43.52972541631839,27.47161803713528,67.94305555555555,22.529725416318392,True
33,157,43,65.50000444415238,48.96181818181818,84.40368589743588,22.50000444415238,True
36,46,112,134.4965045968867,113.50345849802372,150.28613756021056,22.496504596886695,True
13,93,70,92.4692992196913,72.04688104448742,113.5141369199388,22.469299219691294,True
36,74,84,106.3817124199033,88.02980392156863,123.95216346153846,22.381712419903295,True
84,196,71,48.61896157903354,33.51425902061856,69.440625,22.381038420966462,True
87,153,25,47.36557416706753,27.049343339587242,75.03714100518546,22.36557416706753,True
44,163,29,51.35103993924764,29.283125,74.78456676136362,22.35103993924764,True
23,19,149,171.28217532555192,153.0219321148825,193.9194781144781,22.28217532555192,True
36,81,77,99.2356615587149,79.2,112.13114373698818,22.235661558714895,True
36,11,147,169.18757201499574,147.12928571428571,184.2602658045977,22.187572014995737,True
11,66,174,151.82541351400937,133.73169491525425,172.39492438867438,22.17458648599063,True
16,33,176,153.83584555186133,136.81204545454545,174.08784313725488,22.164154448138675,True
75,29,200,177.8756146881978,158.77890559732666,197.96637396694214,22.1243853118022,True
36,16,142,164.11790388321356,143.144375,180.96681318415187,22.117903883213557,True
15,160,47,69.11234008411458,48.56216566005177,89.18205128205126,22.112340084114578,True
25,137,93,70.92454979726276,54.71837248322147,89.10543478260868,22.075450202737244,True
90,133,21,43.05151014382777,21.31161616161616,76.14124999999994,22.05151014382777,True
33,180,20,42.051199621194236,24.988660714285714,75.25166666666664,22.051199621194236,True
75,23,206,183.95948335544438,162.91687020859334,202.46914600550966,22.040516644555623,True
23,64,104,125.98256626290215,105.57890025575448,143.9857851239669,21.982566262902154,True
46,226,30,51.98103757876704,31.779166666666665,73.76652590090089,21.981037578767037,True
59,201,30,51.97237005363017,30.547743055555557,87.49723529411762,21.972370053630172,True
73,161,52,30.039790084846565,16.854032258064517,51.71499999999999,21.960209915153435,True
36,76,82,103.9553689537378,89.33355352610587,121.62473879531827,21.955368953737803,True
16,11,198,176.09959738537998,160.7625,194.6705102848101,21.90040261462002,True
36,54,104,125.87889130757881,104.45196360153257,151.97992936988413,21.87889130757881,True
13,66,97,118.85800957385315,97.97717391304349,133.0257960199005,21.858009573853153,True
69,312,50,28.167796394560508,15.52330704116968,45.08076923076923,21.832203605439492,True
23,20,148,169.78562946617694,149.8639705882353,191.8599099099099,21.785629466176943,True
75,25,204,182.27075878870815,161.79741016190601,202.12858310102854,21.72924121129185,True
75,8,221,199.27835431989104,181.96305555555557,219.38377525252525,21.721645680108963,True
13,46,117,138.72104249051412,118.32227027027027,153.4504939132456,21.721042490514122,True
16,125,84,62.33639334615406,40.27804512724675,83.83671874999996,21.66360665384594,True
79,163,36,57.629663875959864,36.09477777777778,97.48181818181816,21.629663875959864,True
13,48,115,136.6252844221749,116.59099019607844,152.15613392158258,21.6252844221749,True
79,177,22,43.62504723643464,22.579166666666666,70.95631421232873,21.62504723643464,True
15,149,58,79.62453604407479,58.207452868852464,115.53328690492367,21.624536044074787,True
13,45,118,139.57741714670343,121.71920955882354,153.82411752651262,21.577417146703425,True
13,122,41,62.558762206141886,41.63138297872341,92.62288135593218,21.558762206141886,True
56,228,47,25.4538907899468,16.169444444444444,38.30960784313724,21.5461092100532,True
29,96,67,88.5436295326898,69.2564524291498,103.72720879913452,21.543629532689806,True
10,132,90,111.54330927380774,90.55019669017905,133.43395736434107,21.543309273807736,True
79,174,25,46.53689100527877,26.62397403685092,73.67919137022398,21.53689100527877,True
47,150,64,85.51157262187807,64.24591307814993,112.12858527131782,21.511572621878074,True
44,147,45,66.48767135819459,51.523814824515455,85.919957402717,21.48767135819459,True
44,158,34,55.41286766385165,35.604647435897434,73.66595328980412,21.41286766385165,True
75,9,220,198.6359906018475,181.96305555555557,216.97225998300766,21.36400939815249,True
36,77,81,102.30250563222229,82.69351851851852,119.15596405228759,21.302505632222292,True
13,65,98,119.2134396700677,100.1954926624738,133.10746268656717,21.2134396700677,True
79,164,35,56.209735510520815,35.127812500000005,82.78482876712329,21.209735510520815,True
93,141,14,35.201163129465115,18.4375,49.92680751492132,21.201163129465115,True
90,138,16,37.193001036446795,19.790000000000003,62.366578733766204,21.193001036446795,True
44,161,31,52.15434374550579,34.70185185185185,75.77883116883115,21.15434374550579,True
66,134,68,46.8463567413347,34.01841334894613,67.38216783216782,21.153643258665298,True
90,137,17,38.10885690705867,19.37154255319149,60.00384920634915,21.108856907058673,True
16,114,95,73.9195310768154,53.455355113636365,94.2934829059829,21.080468923184597,True
75,31,198,176.92173370022766,158.33047131329255,197.61156704465373,21.078266299772338,True
83,237,56,77.07256548475482,57.538690476190474,102.81154214559383,21.07256548475482,True
75,10,219,197.95607679644456,179.79919024045262,216.42758838383835,21.043923203555437,True
64,225,58,36.95652790404836,21.740263157894738,57.68416666666667,21.043472095951643,True
13,64,99,119.99892086867456,101.97749999999999,133.67918818552945,20.99892086867456,True
13,12,151,171.990149209722,152.10514768835617,188.93239957716702,20.990149209722006,True
75,30,199,178.0791364125805,160.10463190870442,197.61156704465373,20.92086358741949,True
42,152,44,64.90772634265154,48.6498670212766,84.72913043478259,20.907726342651543,True
36,62,96,116.83964941713583,96.94010344827586,130.86198743879072,20.83964941713583,True
30,123,71,91.83557861787155,71.05357142857143,119.85940266903457,20.835578617871548,True
33,143,57,77.81591952583855,59.937757437070935,97.8766409266409,20.815919525838552,True
16,12,197,176.22496631666573,160.7625,196.63008064516129,20.77503368333427,True
30,137,57,77.77026283539384,60.51313338301043,98.00031249999994,20.770262835393837,True
23,21,147,167.7510370638737,148.70704559009917,189.42464349376112,20.751037063873696,True
13,44,119,139.75005343367974,121.57126116071429,155.3050946862634,20.75005343367974,True
36,51,107,127.72741354630853,107.24066666666667,148.1670739305782,20.727413546308526,True
44,148,44,64.70557224350637,47.23645833333333,87.63412087912086,20.705572243506367,True
13,102,61,81.68098992620939,64.79313063063063,95.89028846153845,20.680989926209392,True
16,161,48,27.359514368384712,15.420035860655739,47.64374999999998,20.640485631615288,True
10,171,51,71.61812623900319,51.824999999999996,95.60352443609021,20.61812623900319,True
20,148,86,65.41819746510485,47.26763820470717,85.67703488372092,20.581802534895147,True
15,179,28,48.57300667241927,31.162946428571427,73.0867180796731,20.573006672419268,True
89,194,23,43.46272579066274,23.46171875,70.81476923076922,20.462725790662738,True
22,1,201,180.5476250234496,168.2411328125,196.92315279770443,20.452374976550402,True
13,63,100,120.44536624039283,101.45257352941177,144.15318243703197,20.44536624039283,True
24,126,21,41.435306198488604,21.73167613636364,77.5,20.435306198488604,True
16,141,68,47.637797237744145,30.830993396497274,64.16666666666666,20.362202762255855,True
30,127,67,87.34592203559012,67.35421686746989,113.87804921796526,20.34592203559012,True
46,121,135,114.68066752091194,96.55174120234604,133.345197740113,20.31933247908806,True
66,151,51,30.680778983530914,20.037486631016044,50.1152140198511,20.319221016469086,True
67,262,51,30.713024335193804,17.344155844155843,48.46969320066335,20.286975664806196,True
30,143,51,71.2810605352246,53.3507172395968,95.62024456521726,20.281060535224597,True
75,56,173,152.74365395325506,134.6441449127498,171.7501552795031,20.256346046744937,True
23,17,151,171.2319107745462,151.8858695652174,192.39484126984127,20.231910774546208,True
23,13,155,175.22447319363548,157.58928140096617,194.65124019607842,20.224473193635475,True
27,135,21,41.1928614986583,26.177083333333332,59.26249999999999,20.192861498658303,True
24,130,17,37.186431463910424,17.722222222222225,66.15595611285265,20.186431463910424,True
13,17,146,166.1443190341365,146.50885416666665,182.05832735410686,20.144319034136487,True
98,138,18,38.14053702853289,23.046338410927554,56.42481190150478,20.14053702853289,True
75,11,218,197.87927529423067,179.4852556818182,216.27789968652033,20.120724705769334,True
58,124,23,43.082947431352466,23.964117647058824,79.25503875968988,20.082947431352466,True
75,33,196,175.93584024832018,158.28840782122904,195.703125,20.064159751679824,True
30,170,24,44.043653341007236,26.849015151515154,68.0642827442827,20.043653341007236,True
24,118,29,48.97740383308598,33.62155649067867,72.83889809444904,19.97740383308598,True
30,160,34,53.95215354015109,35.88191964285715,73.45790188369412,19.952153540151087,True
13,91,72,91.94196586105744,72.0030027453672,107.16341059602648,19.94196586105744,True
25,139,91,71.06269203309066,54.38045454545455,89.07318548387094,19.937307966909344,True
1,167,25,44.92700995464244,27.821713250517597,83.04999999999995,19.927009954642443,True
98,133,23,42.92523656036298,24.71964285714286,66.39961538461537,19.925236560362983,True
13,41,122,141.9053585434573,123.0343567251462,156.7891093849755,19.90535854345731,True
75,16,213,193.0968669224883,171.2533088235294,211.429375,19.90313307751171,True
13,73,90,109.87360573076728,91.71376375641967,127.6473468713278,19.87360573076728,True
35,142,39,58.83319927253883,40.43888888888889,76.51283333333333,19.833199272538828,True
75,15,214,194.18625907642547,172.87104619565218,213.62045454545452,19.813740923574528,True
13,35,128,147.77143897803657,128.41811835577604,165.22096110310758,19.77143897803657,True
35,143,38,57.760539380952615,38.98193509291678,76.1344712643678,19.760539380952615,True
93,134,21,40.745828999044804,21.795833333333334,67.50594055944055,19.745828999044804,True
1,157,35,54.73082246613758,35.19454022988506,87.14218749999998,19.73082246613758,True
10,212,10,29.69616289478093,16.491666666666667,50.80999999999999,19.69616289478093,True
23,23,145,164.63252472251978,146.32951842894502,187.84546493902437,19.632524722519776,True
15,171,36,55.627894758333326,36.436240601503755,88.88365384615383,19.627894758333326,True
47,206,8,27.616237527556272,14.904375,39.27916039156625,19.616237527556272,True
23,9,159,178.5957807976247,163.12093375616632,195.36651430842608,19.595780797624712,True
23,51,117,136.5953735931219,117.15309523809523,156.5810909090909,19.595373593121906,True
78,194,37,56.577283947379804,37.529186046511626,79.9010288552507,19.577283947379804,True
13,43,120,139.5693788258544,122.39191946551101,154.071821195743,19.569378825854386,True
23,30,138,157.55536191435337,139.23142738451313,182.58995295698924,19.55536191435337,True
100,185,15,34.5369547189381,17.8425,51.60677419354838,19.536954718938098,True
33,172,28,47.49797906221141,29.30227272727273,72.2001139817629,19.497979062211407,True
61,163,22,41.49062647917168,23.5,58.74256535947712,19.49062647917168,True
33,186,14,33.41125934672281,14.938235294117648,53.38207720588234,19.411259346722808,True
57,114,23,42.400303025018964,23.765625,95.76446078431373,19.400303025018964,True
10,185,37,56.36136333376111,37.854206730769235,78.27870370370367,19.361363333761112,True
13,42,121,140.35678879673486,121.90272369511185,154.24070516831435,19.35678879673486,True
42,163,33,52.34353779715684,34.62075429087624,74.58204838709675,19.34353779715684,True
23,15,153,172.3338318393717,155.01349285770348,192.39484126984127,19.333831839371697,True
33,159,41,60.30058570879971,42.161868541905854,80.02407587548636,19.30058570879971,True
99,150,35,54.29892795733591,35.18939704675964,75.73606506238858,19.298927957335913,True
36,55,103,122.2391093024814,103.90379629629629,139.59752136752138,19.239109302481396,True
74,140,26,45.21585831688355,28.484072781655037,69.1260195530726,19.215858316883548,True
16,87,122,102.80169823751093,92.31665459610028,119.01684782608696,19.198301762489066,True
30,131,63,82.17845860886622,65.00454545454546,109.59552220431549,19.178458608866222,True
10,179,43,62.15647001318483,47.37212009803922,75.18406965241243,19.15647001318483,True
84,209,58,38.8659475511945,24.91875,56.989385474860335,19.134052448805498,True
22,2,200,180.88315757942195,168.93761345037942,198.20552631578948,19.116842420578052,True
61,161,24,43.06736799529657,27.687999122422116,65.96515873015873,19.06736799529657,True
57,119,18,37.02183864293999,18.109826203208556,66.40864828941285,19.02183864293999,True
15,162,45,64.01587688912468,47.078452380952385,79.982625,19.015876889124684,True
75,13,216,197.0241465098427,177.5522901424721,214.81647518043894,18.975853490157306,True
65,141,12,30.96599495327133,12.158333333333333,49.829265873015856,18.96599495327133,True
75,18,211,192.0542007712234,169.32883941302282,210.69515535097813,18.945799228776593,True
13,76,87,105.87905492753201,87.73280542986426,126.49521770728008,18.87905492753201,True
42,154,42,60.76676389991946,43.56456861413044,86.74499999999986,18.76676389991946,True
